image_name,category,sigma,target,n_nuclei,nuclear_density_per_1000um2,nuclear_area_fraction,area_top10_mean_um2,area_top10_short_axis_um,area_um2_mean,area_um2_std,area_um2_skew,area_um2_cv,perimeter_um_mean,perimeter_um_std,perimeter_um_skew,perimeter_um_cv,circularity_mean,circularity_std,circularity_skew,circularity_cv,eccentricity_mean,eccentricity_std,eccentricity_skew,eccentricity_cv,solidity_mean,solidity_std,solidity_skew,solidity_cv,major_axis_um_mean,major_axis_um_std,major_axis_um_skew,major_axis_um_cv,minor_axis_um_mean,minor_axis_um_std,minor_axis_um_skew,minor_axis_um_cv,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_skew,aspect_ratio_cv,knn1_dist_mean_um,knn1_dist_std_um,knn3_dist_mean_um,knn3_dist_std_um,glcm_contrast,glcm_homogeneity,glcm_energy,lbp_entropy,hchannel_mean,hchannel_std,probability
REACTIVE_examples (24),reactive_tissue,0.1,0,181,17.048,0.4197,53.145,6.985,24.6193,12.6888,1.3818,0.5154,22.2951,9.6895,1.4256,0.4346,0.6873,0.2234,-0.3107,0.3251,0.7103,0.1444,-0.7301,0.2033,0.8375,0.0964,-1.0013,0.1151,7.2948,2.6082,1.4955,0.3575,4.7057,1.2725,0.6556,0.2704,1.5654,0.3924,1.2518,0.2507,5.7857,1.0504,6.9622,1.1825,49.5711,0.2097,0.041,3.1255,181.7242,35.207,0.00041346269426867366
REACTIVE_examples (24),reactive_tissue,0.2,0,179,16.859,0.4185,53.135,6.876,24.821,12.5896,1.3818,0.5072,22.458,9.3731,1.3757,0.4174,0.6759,0.2197,-0.1666,0.3251,0.7186,0.1378,-0.7152,0.1917,0.8305,0.1001,-0.748,0.1205,7.3776,2.5542,1.4012,0.3462,4.7143,1.2421,0.6043,0.2635,1.5822,0.4018,1.3447,0.2539,5.851,1.0296,6.9894,1.1086,50.2676,0.208,0.0409,3.1287,182.8749,35.3474,0.0007168978336267173
REACTIVE_examples (24),reactive_tissue,0.3,0,177,16.671,0.4223,52.418,6.906,25.3311,12.4794,1.3425,0.4927,23.5636,10.3125,1.3497,0.4376,0.6482,0.2302,-0.1218,0.3552,0.7279,0.1377,-0.8144,0.1892,0.8229,0.1023,-0.7434,0.1243,7.5848,2.6226,1.3014,0.3458,4.7663,1.2776,0.605,0.2681,1.6113,0.4172,1.3437,0.2589,5.8606,1.0149,7.0412,1.2513,52.7247,0.2052,0.0405,3.1262,180.6005,35.364,0.0007803793996572495
REACTIVE_examples (281),reactive_tissue,0.0,0,185,17.424,0.4008,44.08,6.29,23.0003,9.528,1.3072,0.4143,19.5168,6.8451,1.61,0.3507,0.8035,0.1979,-0.9582,0.2463,0.6716,0.1601,-0.504,0.2383,0.887,0.0747,-1.7597,0.0842,6.74,1.9582,1.265,0.2905,4.5917,1.0116,0.6008,0.2203,1.4907,0.3869,1.595,0.2595,5.8394,1.1806,7.004,1.2678,40.6319,0.2854,0.0482,2.9406,188.1928,36.8681,0.0016154813347384334
REACTIVE_examples (281),reactive_tissue,0.1,0,185,17.424,0.4035,44.447,6.381,23.1548,9.6343,1.3166,0.4161,19.5856,6.7525,1.5392,0.3448,0.7995,0.1966,-0.8838,0.2459,0.6711,0.1613,-0.5218,0.2403,0.8857,0.0743,-1.5979,0.0839,6.7565,1.9459,1.218,0.288,4.607,1.0139,0.5662,0.2201,1.4903,0.3848,1.5324,0.2582,5.8508,1.1697,7.0047,1.2306,40.9745,0.2864,0.0486,2.9349,188.409,37.1508,0.004145174752920866
REACTIVE_examples (281),reactive_tissue,0.2,0,183,17.236,0.3998,44.069,6.248,23.1974,9.5759,1.3077,0.4128,19.601,6.6833,1.5005,0.341,0.8006,0.1973,-0.8991,0.2464,0.6723,0.1572,-0.4496,0.2338,0.8866,0.0742,-1.7094,0.0837,6.774,1.9566,1.1291,0.2888,4.6113,1.0024,0.6183,0.2174,1.4911,0.3934,1.7615,0.2639,5.8885,1.1674,7.0443,1.2565,40.2872,0.287,0.0486,2.9423,188.373,36.9399,0.0019476708257570863
REACTIVE_examples (281),reactive_tissue,0.3,0,187,17.613,0.4055,44.525,6.399,23.0236,9.7347,1.3114,0.4228,19.5304,6.76,1.4627,0.3461,0.798,0.1963,-0.8456,0.246,0.6721,0.1634,-0.5956,0.2431,0.8829,0.0784,-1.7029,0.0888,6.7475,1.9397,1.1211,0.2875,4.5925,1.0401,0.6292,0.2265,1.4959,0.3942,1.6176,0.2635,5.8005,1.2095,6.9428,1.2296,42.7089,0.2792,0.0475,2.9444,187.6986,37.4113,0.00040926580550149083
REACTIVE_examples (280),reactive_tissue,0.0,0,217,20.438,0.4326,39.81,5.905,21.1658,8.3323,2.0302,0.3937,17.6108,5.6512,2.4677,0.3209,0.8791,0.1646,-1.4874,0.1873,0.6237,0.1686,-0.1723,0.2703,0.9079,0.0599,-1.6304,0.066,6.233,1.8285,1.5949,0.2934,4.4676,0.8188,1.1246,0.1833,1.4046,0.3627,1.8594,0.2582,5.5335,0.783,6.4362,0.9388,43.8143,0.2675,0.0471,2.9686,188.9502,36.1245,0.003466953756287694
REACTIVE_examples (280),reactive_tissue,0.1,0,217,20.438,0.4326,39.762,5.799,21.1668,8.3348,1.936,0.3938,17.6476,5.7644,2.4431,0.3266,0.8784,0.1671,-1.5282,0.1902,0.6266,0.1681,-0.1987,0.2683,0.9081,0.0605,-1.6667,0.0666,6.2461,1.8546,1.5998,0.2969,4.4619,0.8291,1.0955,0.1858,1.4086,0.3606,1.7866,0.256,5.5276,0.7726,6.4323,0.9252,44.0624,0.2674,0.0472,2.966,190.2914,36.3484,0.003466953756287694
REACTIVE_examples (280),reactive_tissue,0.2,0,217,20.438,0.4306,38.809,5.748,21.0683,8.1521,1.8519,0.3869,17.682,5.6804,2.4473,0.3213,0.8704,0.1666,-1.3662,0.1914,0.6279,0.1696,-0.2635,0.2702,0.9048,0.0598,-1.318,0.0661,6.2283,1.7832,1.5045,0.2863,4.4552,0.8235,0.9638,0.1848,1.4069,0.3389,1.3411,0.2409,5.56,0.7699,6.4436,0.8883,45.4316,0.2635,0.0465,2.9716,188.8154,36.6016,0.0017065793508663774
REACTIVE_examples (280),reactive_tissue,0.3,0,219,20.627,0.433,39.714,5.826,20.9919,8.3124,1.977,0.396,17.5551,5.7281,2.4636,0.3263,0.8789,0.1658,-1.5303,0.1887,0.6204,0.1668,-0.1543,0.2688,0.909,0.0598,-1.6305,0.0658,6.1923,1.8538,1.7051,0.2994,4.4594,0.8153,1.0905,0.1828,1.3956,0.3562,1.9506,0.2553,5.5133,0.766,6.409,0.9134,45.1355,0.2643,0.0466,2.9706,189.235,36.3952,0.0032674805261194706
REACTIVE_examples (161),reactive_tissue,0.0,0,141,13.28,0.2946,48.527,6.578,22.1865,12.383,1.5949,0.5581,19.0396,7.6684,1.1897,0.4028,0.7922,0.2011,-0.6131,0.2538,0.6659,0.1738,-0.4223,0.2609,0.8742,0.077,-1.0508,0.0881,6.6003,2.3679,0.9806,0.3588,4.4322,1.251,0.4258,0.2822,1.5283,0.5106,2.2099,0.3341,6.1651,1.4657,7.6679,1.4861,47.1928,0.2393,0.041,3.0355,160.4093,39.8782,0.030983608216047287
REACTIVE_examples (161),reactive_tissue,0.1,0,141,13.28,0.2955,48.583,6.525,22.2495,12.4191,1.5941,0.5582,18.938,7.6036,1.2216,0.4015,0.799,0.1958,-0.6496,0.2451,0.6644,0.1763,-0.4511,0.2654,0.8759,0.0769,-0.9843,0.0878,6.5992,2.3665,0.9784,0.3586,4.4352,1.2503,0.4282,0.2819,1.526,0.5052,2.1856,0.3311,6.1643,1.4684,7.6699,1.487,46.0731,0.2424,0.0414,3.0269,161.336,39.9287,0.03829196095466614
REACTIVE_examples (161),reactive_tissue,0.2,0,147,13.845,0.3064,51.983,6.702,22.1288,13.4378,1.4519,0.6073,19.0243,8.6202,1.1701,0.4531,0.795,0.2082,-0.7261,0.2619,0.6711,0.1804,-0.6637,0.2688,0.8715,0.0814,-1.0103,0.0934,6.6177,2.6757,1.0721,0.4043,4.3746,1.3359,0.2412,0.3054,1.5387,0.486,1.8972,0.3159,6.1433,1.4348,7.5579,1.4816,44.5735,0.2464,0.0417,3.0292,161.1361,39.9658,0.03387444466352463
REACTIVE_examples (161),reactive_tissue,0.3,0,141,13.28,0.2764,46.143,6.407,20.8103,11.7222,1.757,0.5633,18.1347,7.1481,1.368,0.3942,0.8062,0.1895,-0.7159,0.2351,0.6619,0.1742,-0.4485,0.2631,0.8766,0.072,-1.1325,0.0821,6.3382,2.2001,0.9794,0.3471,4.3064,1.2101,0.3849,0.281,1.5153,0.5254,3.114,0.3467,6.1489,1.5068,7.5907,1.5618,50.8868,0.2287,0.04,3.0512,157.4824,40.0564,0.007021679077297449
REACTIVE_examples (254),reactive_tissue,0.0,0,196,18.461,0.4326,44.849,6.413,23.4358,9.8417,1.3671,0.4199,18.9455,6.5716,1.9269,0.3469,0.8469,0.1681,-1.2727,0.1984,0.6424,0.1596,-0.3219,0.2484,0.9042,0.0573,-1.3193,0.0634,6.5831,1.9437,1.2268,0.2952,4.6631,1.0191,0.8369,0.2185,1.4267,0.3669,2.2206,0.2572,5.7824,0.8559,6.706,0.871,42.4955,0.272,0.0466,2.9525,187.7407,37.5295,0.0013385701458901167
REACTIVE_examples (254),reactive_tissue,0.1,0,193,18.178,0.4343,46.002,6.377,23.8921,10.0923,1.2256,0.4224,19.2979,6.8625,1.7383,0.3556,0.8375,0.174,-1.2127,0.2078,0.6442,0.1634,-0.3929,0.2537,0.902,0.0584,-1.3798,0.0647,6.6916,2.0776,1.2306,0.3105,4.693,1.0155,0.7743,0.2164,1.4367,0.3788,2.0897,0.2636,5.8089,0.8632,6.7506,0.8658,43.7321,0.269,0.046,2.9589,187.0315,37.7918,0.0008601778536103666
REACTIVE_examples (254),reactive_tissue,0.2,0,196,18.461,0.4344,45.568,6.349,23.5286,10.0119,1.2967,0.4255,18.9984,6.4825,1.6207,0.3412,0.8435,0.1696,-1.1919,0.201,0.6423,0.1646,-0.3961,0.2563,0.9024,0.0587,-1.3067,0.065,6.6228,2.0275,1.304,0.3061,4.6661,1.0175,0.7433,0.2181,1.4328,0.3727,2.0088,0.2601,5.782,0.8484,6.7158,0.8604,44.1161,0.2681,0.0457,2.9504,187.0726,37.7895,0.0010595546336844563
REACTIVE_examples (254),reactive_tissue,0.3,0,193,18.178,0.431,45.272,6.497,23.7112,10.0073,1.3199,0.422,18.9641,6.293,1.487,0.3318,0.8511,0.1673,-1.2158,0.1966,0.6459,0.1587,-0.3198,0.2458,0.9042,0.0579,-1.3577,0.064,6.6372,1.9535,1.175,0.2943,4.6869,1.0609,0.9774,0.2264,1.434,0.3695,2.0501,0.2577,5.8149,0.8827,6.7546,0.8723,41.5878,0.2748,0.0463,2.9355,186.0293,37.4505,0.002715839073061943
REACTIVE_examples (121),reactive_tissue,0.0,0,158,14.881,0.3625,49.819,6.742,24.3594,12.4568,1.2886,0.5114,21.0202,8.4856,0.994,0.4037,0.741,0.2084,-0.4792,0.2813,0.704,0.1486,-0.4689,0.2111,0.863,0.0781,-1.3083,0.0905,7.1265,2.4992,0.8506,0.3507,4.5973,1.2072,0.7176,0.2626,1.5626,0.4087,1.2231,0.2615,5.8659,1.0006,7.1661,1.0946,57.3159,0.2062,0.0384,3.1245,174.368,39.0698,0.0005985210300423205
REACTIVE_examples (121),reactive_tissue,0.1,0,157,14.787,0.359,49.792,6.947,24.2787,12.4425,1.2777,0.5125,21.0133,8.6553,1.0966,0.4119,0.7423,0.2104,-0.515,0.2835,0.7023,0.1502,-0.3944,0.2138,0.8631,0.0755,-1.38,0.0874,7.1003,2.4592,0.8442,0.3464,4.5966,1.246,0.7686,0.2711,1.5636,0.4116,1.0567,0.2633,5.8993,1.001,7.2043,1.1073,58.9697,0.2039,0.038,3.1287,172.9086,39.1695,0.0007643128046765924
REACTIVE_examples (121),reactive_tissue,0.2,0,158,14.881,0.3558,48.8,6.701,23.9081,12.0822,1.3101,0.5054,20.9285,8.4801,1.1664,0.4052,0.7364,0.2104,-0.5166,0.2857,0.7048,0.1523,-0.4717,0.2161,0.8583,0.0784,-1.1394,0.0913,7.0843,2.3935,0.8089,0.3379,4.5645,1.2095,0.7994,0.265,1.5724,0.4158,1.0545,0.2645,5.8394,1.0216,7.1778,1.1292,63.1007,0.1962,0.0369,3.13,168.011,39.9782,0.000680651341099292
REACTIVE_examples (121),reactive_tissue,0.3,0,162,15.258,0.3596,49.763,6.756,23.5646,12.6046,1.3073,0.5349,20.017,7.8529,1.1095,0.3923,0.7639,0.1915,-0.3922,0.2507,0.7075,0.1466,-0.6208,0.2073,0.8677,0.0675,-0.7131,0.0778,6.9365,2.3864,0.8577,0.344,4.4855,1.2282,0.7291,0.2738,1.5628,0.3917,1.0985,0.2506,5.8733,1.1155,7.1258,1.1367,52.0305,0.2134,0.0398,3.113,173.3685,38.2576,0.0005827011773362756
REACTIVE_examples (215),reactive_tissue,0.0,0,153,14.411,0.3674,54.487,7.192,25.4971,13.9916,0.9513,0.5488,25.0097,12.2139,1.0654,0.4884,0.6023,0.2476,0.0604,0.411,0.7128,0.1618,-1.2029,0.2271,0.8126,0.095,-0.6542,0.117,7.5628,2.7486,0.8393,0.3634,4.8348,1.4826,0.1777,0.3067,1.5955,0.4247,1.2639,0.2662,5.9411,1.3933,7.3646,1.3828,52.8074,0.2152,0.0399,3.0986,169.9553,37.2215,0.03606601804494858
REACTIVE_examples (215),reactive_tissue,0.1,0,149,14.034,0.36,54.959,7.326,25.6533,13.9342,0.9002,0.5432,25.5257,12.3455,1.0667,0.4837,0.5822,0.2435,0.1693,0.4182,0.7197,0.1611,-1.2473,0.2239,0.8064,0.0991,-0.7015,0.123,7.6649,2.7154,0.7696,0.3543,4.8508,1.4933,0.2009,0.3078,1.6151,0.4306,1.2419,0.2666,6.0798,1.3305,7.5013,1.3213,53.1843,0.2135,0.0399,3.0999,167.812,37.1805,0.02473566308617592
REACTIVE_examples (215),reactive_tissue,0.2,0,152,14.316,0.3574,54.54,7.212,24.9675,14.2661,0.8882,0.5714,24.8562,12.5556,1.1453,0.5051,0.5958,0.2495,0.1599,0.4187,0.7184,0.1614,-1.3401,0.2247,0.8036,0.1005,-0.7025,0.1251,7.52,2.7534,0.7897,0.3661,4.7768,1.5225,0.1628,0.3187,1.6093,0.4334,1.602,0.2693,5.9566,1.3978,7.3632,1.3428,53.277,0.2137,0.0399,3.0982,167.1358,37.3326,0.05877972021698952
REACTIVE_examples (215),reactive_tissue,0.3,0,161,15.164,0.4706,62.26,7.776,31.0316,15.8809,0.7866,0.5118,25.6179,10.2186,0.8572,0.3989,0.6382,0.2031,0.0148,0.3182,0.7168,0.1474,-0.6612,0.2056,0.8191,0.0893,-0.5901,0.109,8.3021,2.9496,1.3061,0.3553,5.2829,1.5429,0.4573,0.292,1.6,0.4366,1.3847,0.2729,6.1925,1.2542,7.3872,1.193,28.7453,0.2907,0.052,2.9815,175.5065,34.8689,0.2081364095211029
REACTIVE_examples (26),reactive_tissue,0.0,0,178,16.765,0.4226,50.584,6.655,25.209,11.5819,1.2584,0.4594,23.8329,9.5674,1.1316,0.4014,0.6269,0.2251,-0.0298,0.3591,0.7128,0.1511,-0.7463,0.2119,0.8189,0.0985,-0.7934,0.1202,7.5955,2.6113,1.6568,0.3438,4.8145,1.1681,0.8102,0.2426,1.5962,0.4613,1.9757,0.289,5.8237,1.0491,6.9288,1.0787,53.4504,0.1959,0.0402,3.1416,184.1602,35.4514,0.0003693504841066897
REACTIVE_examples (26),reactive_tissue,0.1,0,178,16.765,0.4206,49.127,6.696,25.0865,11.1249,1.1514,0.4435,23.7801,9.664,1.2103,0.4064,0.6299,0.226,-0.0765,0.3588,0.7039,0.1523,-0.5756,0.2164,0.8202,0.0996,-0.6488,0.1215,7.4982,2.5191,1.8579,0.336,4.8517,1.2019,0.6557,0.2477,1.5698,0.439,1.9774,0.2796,5.862,0.9674,6.947,1.0073,54.1492,0.1956,0.04,3.1444,184.0516,35.4029,0.000366466905688867
REACTIVE_examples (26),reactive_tissue,0.2,0,181,17.048,0.429,50.327,6.608,25.1617,11.5474,1.287,0.4589,23.7188,9.6634,1.1576,0.4074,0.6336,0.2263,-0.092,0.3571,0.7063,0.1571,-0.6627,0.2224,0.8196,0.0988,-0.7204,0.1205,7.5538,2.5497,1.6644,0.3375,4.8401,1.231,0.7871,0.2543,1.5874,0.4574,1.8307,0.2881,5.7964,1.0229,6.8882,1.0679,53.9044,0.1966,0.0402,3.1444,184.9482,35.6997,0.0003539241151884198
REACTIVE_examples (26),reactive_tissue,0.3,0,187,17.613,0.4153,47.588,6.48,23.5781,10.8654,1.2715,0.4608,23.8431,10.1981,1.3813,0.4277,0.5975,0.2261,0.0224,0.3783,0.7216,0.1504,-0.6674,0.2084,0.8044,0.106,-0.6792,0.1318,7.4601,2.502,1.66,0.3354,4.6807,1.2001,0.5334,0.2564,1.6273,0.4761,1.7252,0.2925,5.657,1.0853,6.7442,1.0653,69.118,0.1737,0.0367,3.1389,181.1727,37.6056,0.0010913833975791931
REACTIVE_examples (255),reactive_tissue,0.0,0,190,17.895,0.4299,45.238,6.142,24.0211,9.7869,0.9595,0.4074,19.4539,6.4923,1.1836,0.3337,0.83,0.1827,-0.977,0.2201,0.6584,0.1682,-0.4292,0.2554,0.8952,0.0648,-1.2734,0.0724,6.8365,2.1462,1.0455,0.3139,4.6613,0.9478,0.7523,0.2033,1.4748,0.3878,1.3068,0.2629,5.9532,0.8892,6.9179,1.0284,40.5931,0.2817,0.0476,2.9256,188.7186,37.0845,0.00200290628708899
REACTIVE_examples (255),reactive_tissue,0.1,0,192,18.084,0.4301,44.965,6.199,23.7829,9.7465,1.0124,0.4098,19.2629,6.3837,1.2169,0.3314,0.8348,0.1799,-1.0192,0.2155,0.6551,0.1668,-0.3771,0.2546,0.8976,0.0635,-1.2678,0.0707,6.7691,2.1036,1.09,0.3108,4.6492,0.9441,0.7315,0.2031,1.4639,0.3755,1.2765,0.2565,5.9232,0.9036,6.8766,1.0359,40.4078,0.2837,0.0477,2.9224,188.5811,37.1064,0.0018950954545289278
REACTIVE_examples (255),reactive_tissue,0.2,0,194,18.272,0.4231,41.717,5.974,23.1527,8.7209,0.9484,0.3767,19.1543,6.1695,1.3251,0.3221,0.8281,0.1856,-0.9723,0.2241,0.6564,0.1648,-0.3675,0.2511,0.894,0.067,-1.1356,0.0749,6.6929,1.9548,1.131,0.2921,4.6084,0.8949,0.8047,0.1942,1.466,0.3823,1.3933,0.2608,5.8808,0.9041,6.8393,0.9991,46.0063,0.266,0.0451,2.9601,186.1748,38.3903,0.0020609567873179913
REACTIVE_examples (255),reactive_tissue,0.3,0,189,17.801,0.4317,45.962,6.3,24.2534,10.0956,1.2587,0.4163,19.4027,6.4902,1.3375,0.3345,0.8399,0.1799,-1.0284,0.2142,0.6528,0.1731,-0.4989,0.2651,0.8987,0.0624,-1.1774,0.0694,6.8446,2.1785,1.1848,0.3183,4.6882,0.951,0.9847,0.2029,1.4675,0.3925,1.5641,0.2675,5.9817,0.9434,6.949,1.0867,39.4053,0.2865,0.0479,2.9068,187.721,37.2248,0.005478388629853725
REACTIVE_examples (291),reactive_tissue,0.0,0,168,15.823,0.4105,49.39,6.653,25.9412,11.8611,0.6351,0.4572,23.6222,10.029,1.0338,0.4246,0.6588,0.2316,-0.1358,0.3516,0.7239,0.1573,-0.9424,0.2173,0.8381,0.0875,-0.7267,0.1044,7.6794,2.6127,0.6835,0.3402,4.7285,1.2144,0.4513,0.2568,1.6522,0.5311,2.1879,0.3214,6.031,1.0673,7.2073,1.1977,48.1914,0.219,0.0421,3.1206,184.4812,34.9712,0.000585133268032223
REACTIVE_examples (291),reactive_tissue,0.1,0,173,16.294,0.4137,47.81,6.657,25.3907,11.5283,0.5504,0.454,22.8467,9.3262,0.9686,0.4082,0.6754,0.2215,-0.1956,0.3279,0.7199,0.1573,-0.7686,0.2186,0.8456,0.0841,-0.764,0.0995,7.538,2.5184,0.6668,0.3341,4.6825,1.22,0.4174,0.2605,1.6436,0.5315,2.1909,0.3234,5.8777,1.0973,7.1003,1.1741,46.8388,0.2231,0.0427,3.1142,185.2028,35.0302,0.00042576240957714617
REACTIVE_examples (291),reactive_tissue,0.2,0,170,16.012,0.4123,53.074,6.607,25.753,12.9551,1.233,0.5031,23.0089,10.4601,1.4796,0.4546,0.6841,0.2268,-0.3037,0.3316,0.7167,0.1597,-0.7583,0.2229,0.8462,0.0853,-0.9591,0.1008,7.5903,2.8808,1.2576,0.3795,4.6759,1.1856,0.3345,0.2536,1.6393,0.5395,2.2541,0.3291,5.9694,1.0912,7.1559,1.1995,46.2499,0.224,0.0428,3.1149,185.5168,35.0387,0.0007497271290048957
REACTIVE_examples (291),reactive_tissue,0.3,0,172,16.2,0.409,48.233,6.54,25.2444,11.7302,0.636,0.4647,22.7897,9.582,0.9997,0.4205,0.678,0.2231,-0.2699,0.329,0.7205,0.1566,-0.6817,0.2173,0.8429,0.0843,-0.7855,0.1,7.534,2.6184,0.7585,0.3475,4.6517,1.1965,0.3243,0.2572,1.6488,0.5401,2.1636,0.3276,5.9236,1.0896,7.1266,1.1865,46.6174,0.2215,0.0424,3.1121,183.7345,34.9261,0.0004579281958285719
REACTIVE_examples (235),reactive_tissue,0.0,0,186,17.519,0.4479,50.261,6.908,25.5649,10.9921,1.4779,0.43,22.0208,8.894,1.9416,0.4039,0.7299,0.2167,-0.6009,0.2969,0.6885,0.1564,-0.5037,0.2271,0.8605,0.0853,-0.8962,0.0991,7.3055,2.2882,1.3599,0.3132,4.8389,1.139,1.0208,0.2354,1.5346,0.42,1.5429,0.2737,5.7783,0.9867,6.7596,1.1479,52.9608,0.2236,0.0413,3.0864,185.1856,36.8228,0.00013407795631792396
REACTIVE_examples (235),reactive_tissue,0.1,0,188,17.707,0.4563,52.443,7.138,25.7713,11.5498,1.5829,0.4482,21.8242,8.7691,2.0646,0.4018,0.7401,0.2115,-0.6349,0.2857,0.6816,0.1557,-0.4339,0.2285,0.8645,0.0845,-1.233,0.0977,7.2716,2.2794,1.3597,0.3135,4.8738,1.1831,0.9908,0.2427,1.5201,0.4261,1.7149,0.2803,5.7726,1.0722,6.8104,1.0541,47.3001,0.2321,0.0429,3.0819,187.2011,35.6112,0.00043262902181595564
REACTIVE_examples (235),reactive_tissue,0.2,0,189,17.801,0.4438,46.897,6.492,24.9296,10.221,1.374,0.41,21.7044,7.9794,1.614,0.3676,0.7253,0.2169,-0.4967,0.299,0.6826,0.1571,-0.6394,0.2301,0.8613,0.086,-1.0974,0.0998,7.1817,2.1932,1.3326,0.3054,4.7973,1.0224,0.4531,0.2131,1.5161,0.4091,1.6898,0.2698,5.7497,0.9606,6.7577,1.1146,57.9177,0.214,0.0401,3.0968,185.5394,37.6598,0.00011910931061720476
REACTIVE_examples (235),reactive_tissue,0.3,0,190,17.895,0.4503,48.746,6.579,25.1626,10.6224,1.3219,0.4222,21.5552,8.0317,1.7922,0.3726,0.7366,0.212,-0.5565,0.2878,0.6932,0.1566,-0.5594,0.226,0.8624,0.0883,-1.1716,0.1024,7.2697,2.2397,1.2293,0.3081,4.7725,1.071,0.6369,0.2244,1.5485,0.4255,1.3684,0.2748,5.7171,1.0558,6.7613,1.0172,50.9866,0.2237,0.0415,3.0873,184.9399,36.3994,8.576724212616682e-05
REACTIVE_examples (164),reactive_tissue,0.0,0,132,12.433,0.2738,43.151,6.171,22.0225,9.5571,1.4067,0.434,18.4339,6.1711,1.5694,0.3348,0.838,0.1763,-0.9252,0.2104,0.6738,0.1619,-0.8446,0.2403,0.898,0.0611,-0.9302,0.0681,6.5397,1.9655,1.1119,0.3005,4.4355,0.9468,0.482,0.2135,1.4886,0.3733,1.6938,0.2508,6.2664,1.4002,7.7148,1.6228,52.5614,0.2697,0.0424,2.8827,164.9445,41.3862,0.49499639868736267
REACTIVE_examples (164),reactive_tissue,0.1,0,131,12.338,0.2745,45.025,6.324,22.2503,10.1654,1.5605,0.4569,18.6387,6.7504,1.8383,0.3622,0.8339,0.1808,-0.991,0.2168,0.6722,0.1685,-1.0056,0.2507,0.8967,0.0623,-1.0769,0.0695,6.5862,2.0983,1.2686,0.3186,4.4526,0.9812,0.6694,0.2204,1.4897,0.3738,1.6966,0.2509,6.2694,1.4207,7.7314,1.6345,54.1384,0.2649,0.042,2.8935,164.2142,41.7452,0.0693282037973404
REACTIVE_examples (164),reactive_tissue,0.2,0,132,12.433,0.2724,43.514,6.149,21.907,9.6828,1.3966,0.442,18.5024,6.4176,1.5556,0.3469,0.8338,0.1844,-0.9736,0.2211,0.6796,0.1552,-0.6226,0.2283,0.8942,0.0646,-1.015,0.0723,6.564,2.0547,1.2117,0.313,4.413,0.9482,0.4475,0.2149,1.4991,0.3789,1.6156,0.2528,6.2506,1.4071,7.7093,1.6217,54.142,0.2652,0.042,2.9024,162.9249,41.4888,0.4818641245365143
REACTIVE_examples (164),reactive_tissue,0.3,0,133,12.527,0.2713,43.151,6.183,21.6612,9.5264,1.4238,0.4398,18.3551,6.3841,1.6993,0.3478,0.8365,0.1826,-1.0087,0.2183,0.6742,0.1606,-0.7147,0.2382,0.8947,0.066,-0.9966,0.0737,6.5075,2.0279,1.263,0.3116,4.402,0.9447,0.4537,0.2146,1.4907,0.3773,1.7029,0.2531,6.203,1.3818,7.6741,1.5723,54.6541,0.2639,0.0419,2.905,162.0196,41.5208,0.4061852693557739
REACTIVE_examples (107),reactive_tissue,0.0,0,145,13.657,0.2845,41.995,6.232,20.8346,10.7652,1.3807,0.5167,20.2321,8.9144,1.7198,0.4406,0.7,0.2388,-0.3141,0.3411,0.6837,0.1559,-0.0316,0.228,0.8341,0.1167,-1.0492,0.1399,6.6621,2.3826,2.1463,0.3576,4.4098,1.2732,0.0342,0.2887,1.5903,0.6776,3.4552,0.4261,6.0162,1.3715,7.4842,1.2299,54.1118,0.2061,0.0394,3.0506,149.135,37.2613,0.09639821946620941
REACTIVE_examples (107),reactive_tissue,0.1,0,149,14.034,0.2862,39.569,6.267,20.3931,9.6898,0.484,0.4752,19.9176,8.1492,1.1262,0.4091,0.7038,0.2369,-0.3472,0.3366,0.6821,0.1578,-0.112,0.2314,0.8309,0.1186,-1.0066,0.1428,6.5803,2.1202,1.2504,0.3222,4.3994,1.2766,0.0073,0.2902,1.5816,0.6566,3.5217,0.4151,6.0117,1.3519,7.4225,1.2452,54.2407,0.2052,0.0393,3.0506,149.8971,37.4031,0.11040271073579788
REACTIVE_examples (107),reactive_tissue,0.2,0,147,13.845,0.2818,38.412,6.144,20.351,9.4269,0.3976,0.4632,20.058,7.9601,1.0052,0.3969,0.6922,0.2403,-0.2152,0.3472,0.6865,0.1569,-0.136,0.2286,0.8294,0.1194,-1.0207,0.144,6.6115,2.0661,1.0599,0.3125,4.3979,1.2511,-0.081,0.2845,1.5892,0.6534,3.5037,0.4111,6.0272,1.3222,7.4907,1.1535,55.6752,0.2021,0.039,3.0549,147.2738,37.3503,0.12239319086074829
REACTIVE_examples (107),reactive_tissue,0.3,0,154,14.505,0.2705,35.02,5.782,18.6483,9.0086,0.6254,0.4831,19.2561,7.6588,1.0705,0.3977,0.6786,0.2336,-0.0444,0.3443,0.705,0.1663,-0.4646,0.2359,0.8171,0.1219,-0.8015,0.1491,6.4919,1.9155,0.8435,0.2951,4.1584,1.2384,-0.2302,0.2978,1.6937,0.8047,3.1746,0.4751,5.7924,1.355,7.2381,1.1553,61.9132,0.1911,0.0375,3.0518,144.3576,37.9348,0.14039763808250427
